timestamp_cet,air_temperature,humidity,wind_gust_max_10min,wind_speed_avg_10min,wind_force_avg_10min,wind_direction,windchill,water_temperature,barometric_pressure_qfe,dew_point
2021-01-04T14:10:00,1.8,73.0,2.3,1.0,1.0,19.0,1.8,6.6,961.1,-2.5
2021-01-04T14:20:00,1.8,74.0,2.5,0.4,1.0,39.0,1.8,6.6,961.1,-2.3
2021-01-04T14:30:00,1.8,75.0,1.7,0.4,1.0,21.0,1.8,6.6,961.1,-2.2
2021-01-04T14:40:00,1.7,74.0,3.7,1.0,1.0,7.0,1.5,6.6,961.1,-2.3
2021-01-04T14:50:00,1.6,75.0,3.3,0.9,1.0,11.0,1.4,6.6,961.2,-2.5
2021-01-04T15:00:00,1.5,75.0,3.0,0.9,1.0,23.0,1.1,6.6,961.2,-2.5
2021-01-04T15:10:00,1.4,75.0,2.6,0.9,1.0,352.0,1.3,6.6,961.2,-2.5
2021-01-04T15:20:00,1.4,75.0,2.9,0.9,1.0,356.0,1.3,6.6,961.2,-2.6
2021-01-04T15:30:00,1.3,75.0,3.4,0.7,1.0,6.0,1.2,6.6,961.2,-2.6
2021-01-04T15:40:00,1.3,74.0,4.2,2.0,2.0,20.0,-0.4,6.6,961.3,-2.7
2021-01-04T15:50:00,1.2,75.0,2.4,0.7,1.0,22.0,1.2,6.6,961.4,-2.7
2021-01-04T16:00:00,1.2,75.0,2.6,0.9,1.0,355.0,1.2,6.6,961.4,-2.6
2021-01-04T16:10:00,1.2,76.0,3.7,1.5,1.0,13.0,0.5,6.6,961.4,-2.6
2021-01-04T16:20:00,1.1,76.0,3.3,1.0,1.0,20.0,1.0,6.6,961.4,-2.7
2021-01-04T16:30:00,1.1,76.0,4.3,1.3,1.0,8.0,0.6,6.6,961.5,-2.7
2021-01-04T16:40:00,1.0,76.0,3.4,1.2,1.0,33.0,0.7,6.6,961.4,-2.7
2021-01-04T16:50:00,0.9,76.0,3.1,1.0,1.0,359.0,0.7,6.6,961.4,-2.8
2021-01-04T17:00:00,0.9,76.0,3.7,1.2,1.0,23.0,0.6,6.6,961.4,-2.8
2021-01-04T17:10:00,0.9,76.0,4.1,1.3,1.0,7.0,0.4,6.6,961.4,-2.8
2021-01-04T17:20:00,0.8,77.0,2.7,0.8,1.0,21.0,0.6,6.6,961.4,-2.8
2021-01-04T17:30:00,0.8,77.0,2.9,0.7,1.0,38.0,0.6,6.6,961.4,-2.7
2021-01-04T17:40:00,0.8,77.0,3.3,1.3,1.0,27.0,0.5,6.6,961.3,-2.8
2021-01-04T17:50:00,0.8,76.0,4.0,1.6,2.0,17.0,-0.3,6.6,961.3,-2.9
2021-01-04T18:00:00,0.8,76.0,4.1,1.7,2.0,33.0,-0.5,6.6,961.3,-2.9
2021-01-04T18:10:00,0.8,77.0,4.0,1.7,2.0,18.0,-0.4,6.6,961.3,-2.8
2021-01-04T18:20:00,0.8,77.0,4.0,1.3,1.0,33.0,0.1,6.6,961.3,-2.8
2021-01-04T18:30:00,0.8,77.0,3.3,1.2,1.0,20.0,0.4,6.6,961.4,-2.8
2021-01-04T18:40:00,0.8,78.0,3.2,1.3,1.0,23.0,0.3,6.6,961.4,-2.6
2021-01-04T18:50:00,0.8,77.0,4.3,1.9,2.0,16.0,-0.5,6.6,961.4,-2.7
2021-01-04T19:00:00,0.8,77.0,4.2,1.4,1.0,17.0,0.1,6.6,961.4,-2.7
2021-01-04T19:10:00,0.8,77.0,3.5,1.2,1.0,13.0,0.4,6.5,961.4,-2.7
2021-01-04T19:20:00,0.8,77.0,3.5,1.0,1.0,39.0,0.5,6.6,961.3,-2.7
2021-01-04T19:30:00,0.8,77.0,4.6,1.2,1.0,30.0,0.2,6.5,961.3,-2.7
2021-01-04T19:40:00,0.7,77.0,2.7,1.0,1.0,20.0,0.7,6.6,961.3,-2.7
2021-01-04T19:50:00,0.7,78.0,2.5,0.7,1.0,11.0,0.7,6.6,961.1,-2.6
2021-01-04T20:00:00,0.7,78.0,2.7,0.9,1.0,13.0,0.7,6.6,961.1,-2.7
2021-01-04T20:10:00,0.7,78.0,3.7,1.3,1.0,20.0,0.1,6.6,961.1,-2.6
2021-01-04T20:20:00,0.7,78.0,2.5,1.0,1.0,39.0,0.6,6.5,961.1,-2.6
2021-01-04T20:30:00,0.7,78.0,3.4,1.3,1.0,27.0,0.3,6.5,961.1,-2.6
2021-01-04T20:40:00,0.7,78.0,3.3,1.0,1.0,18.0,0.5,6.5,961.1,-2.7
2021-01-04T20:50:00,0.7,78.0,2.7,0.9,1.0,28.0,0.6,6.5,961.1,-2.6
2021-01-04T21:00:00,0.7,78.0,1.9,0.9,1.0,15.0,0.7,6.6,961.1,-2.6
2021-01-04T21:10:00,0.7,78.0,3.4,1.2,1.0,19.0,0.5,6.5,961.0,-2.7
2021-01-04T21:20:00,0.7,78.0,3.4,1.1,1.0,28.0,0.4,6.5,961.0,-2.7
2021-01-04T21:30:00,0.6,78.0,3.9,1.6,2.0,34.0,-0.4,6.5,961.0,-2.7
2021-01-04T21:40:00,0.6,78.0,3.9,1.6,2.0,27.0,0.0,6.5,961.0,-2.8
2021-01-04T21:50:00,0.6,78.0,2.7,1.1,1.0,28.0,0.5,6.5,960.9,-2.9
2021-01-04T22:00:00,0.6,77.0,2.9,1.1,1.0,23.0,0.2,6.5,960.8,-2.9
2021-01-04T22:10:00,0.6,77.0,2.6,1.1,1.0,24.0,0.4,6.5,960.8,-2.9
2021-01-04T22:20:00,0.6,77.0,2.6,1.2,1.0,24.0,0.4,6.5,960.8,-2.9
2021-01-04T22:30:00,0.6,77.0,2.5,1.0,1.0,359.0,0.5,6.5,960.7,-2.9
2021-01-04T22:40:00,0.6,77.0,1.5,0.5,1.0,10.0,0.6,6.5,960.7,-2.9
2021-01-04T22:50:00,0.5,77.0,2.8,1.0,1.0,4.0,0.4,6.5,960.8,-2.9
2021-01-04T23:00:00,0.5,77.0,2.8,1.2,1.0,3.0,0.4,6.5,960.7,-2.9
2021-01-04T23:10:00,0.5,78.0,3.0,1.2,1.0,7.0,0.4,6.5,960.7,-2.9
2021-01-04T23:20:00,0.5,78.0,3.1,1.1,1.0,29.0,0.2,6.5,960.8,-2.9
2021-01-04T23:30:00,0.5,78.0,2.7,1.1,1.0,21.0,0.4,6.5,960.7,-2.9
2021-01-04T23:40:00,0.5,78.0,2.4,0.8,1.0,17.0,0.4,6.5,960.8,-2.9
2021-01-04T23:50:00,0.4,78.0,2.7,0.9,1.0,4.0,0.4,6.5,960.8,-2.9
2021-01-05T00:00:00,0.4,78.0,2.3,0.9,1.0,345.0,0.4,6.5,960.8,-2.9
2021-01-05T00:10:00,0.4,78.0,3.0,0.9,1.0,352.0,0.2,6.5,960.8,-2.9
2021-01-05T00:20:00,0.4,79.0,2.6,0.7,1.0,6.0,0.4,6.5,960.8,-2.8
2021-01-05T00:30:00,0.4,79.0,2.9,1.0,1.0,357.0,0.2,6.5,960.8,-2.8
2021-01-05T00:40:00,0.3,80.0,2.7,1.3,1.0,1.0,0.0,6.5,960.8,-2.8
2021-01-05T00:50:00,0.3,80.0,3.4,0.9,1.0,2.0,0.1,6.5,960.8,-2.7
2021-01-05T01:00:00,0.2,81.0,1.9,0.5,1.0,353.0,0.2,6.5,960.8,-2.7
2021-01-05T01:10:00,0.2,80.0,2.1,0.8,1.0,1.0,0.2,6.5,960.8,-2.7
2021-01-05T01:20:00,0.2,80.0,3.2,0.9,1.0,2.0,0.0,6.5,960.8,-2.8
2021-01-05T01:30:00,0.1,80.0,3.5,1.4,1.0,355.0,-0.5,6.5,960.8,-2.8
2021-01-05T01:40:00,0.1,81.0,2.9,1.2,1.0,360.0,-0.1,6.5,960.8,-2.8
2021-01-05T01:50:00,0.1,81.0,1.9,0.4,1.0,352.0,0.1,6.5,960.9,-2.8
2021-01-05T02:00:00,0.1,80.0,2.5,1.0,1.0,5.0,0.0,6.5,961.0,-2.9
2021-01-05T02:10:00,0.0,80.0,3.7,1.6,2.0,356.0,-1.1,6.5,961.2,-2.9
2021-01-05T02:20:00,0.0,80.0,2.5,1.1,1.0,352.0,0.0,6.5,961.2,-2.9
2021-01-05T02:30:00,0.0,80.0,2.1,0.7,1.0,355.0,0.0,6.5,961.3,-2.9
2021-01-05T02:40:00,0.0,80.0,2.6,1.1,1.0,8.0,0.0,6.5,961.3,-3.0
2021-01-05T02:50:00,0.0,80.0,2.7,0.9,1.0,31.0,0.0,6.5,961.4,-3.0
2021-01-05T03:00:00,0.0,80.0,3.4,1.5,1.0,19.0,-0.6,6.5,961.4,-3.0
2021-01-05T03:10:00,0.0,80.0,3.3,1.4,1.0,21.0,-0.5,6.5,961.4,-3.0
2021-01-05T03:20:00,0.0,80.0,3.6,2.0,2.0,22.0,-1.3,6.5,961.4,-3.0
2021-01-05T03:30:00,-0.1,80.0,3.6,2.1,2.0,24.0,-1.8,6.5,961.6,-3.1
2021-01-05T03:40:00,-0.1,80.0,2.6,1.2,1.0,14.0,-0.2,6.5,961.6,-3.1
2021-01-05T03:50:00,-0.1,80.0,2.8,1.1,1.0,12.0,-0.2,6.5,961.6,-3.0
2021-01-05T04:00:00,-0.1,81.0,1.9,0.5,1.0,358.0,-0.1,6.5,961.7,-3.0
2021-01-05T04:10:00,-0.1,81.0,1.6,0.4,1.0,338.0,-0.1,6.5,961.7,-3.0
2021-01-05T04:20:00,0.0,82.0,2.1,0.7,1.0,296.0,0.0,6.5,961.8,-2.7
2021-01-05T04:30:00,0.0,83.0,3.4,1.3,1.0,304.0,-0.4,6.5,961.9,-2.5
2021-01-05T04:40:00,0.1,84.0,4.1,1.8,2.0,293.0,-0.8,6.5,962.0,-2.3
2021-01-05T04:50:00,0.1,83.0,3.2,1.3,1.0,305.0,-0.3,6.5,962.1,-2.5
2021-01-05T05:00:00,0.1,83.0,2.4,1.6,2.0,309.0,-0.1,6.5,962.2,-2.4
2021-01-05T05:10:00,0.0,81.0,2.4,1.1,1.0,354.0,-0.1,6.5,962.3,-2.8
2021-01-05T05:20:00,0.0,81.0,2.3,0.5,1.0,3.0,-0.1,6.5,962.2,-2.8
2021-01-05T05:30:00,-0.1,82.0,1.8,0.7,1.0,347.0,-0.1,6.5,962.2,-2.8
2021-01-05T05:40:00,-0.1,81.0,1.0,0.2,0.0,4.0,-0.1,6.5,962.3,-2.9
2021-01-05T05:50:00,-0.1,82.0,1.7,0.3,1.0,356.0,-0.1,6.5,962.4,-2.8
2021-01-05T06:00:00,-0.1,81.0,1.3,0.3,1.0,335.0,-0.1,6.5,962.5,-2.9
2021-01-05T06:10:00,-0.1,82.0,1.8,0.5,1.0,322.0,-0.1,6.5,962.6,-2.7
2021-01-05T06:20:00,0.0,84.0,2.1,1.0,1.0,311.0,0.0,6.5,962.6,-2.4
2021-01-05T06:30:00,0.0,84.0,3.0,1.2,1.0,315.0,-0.1,6.5,962.6,-2.3
2021-01-05T06:40:00,0.0,83.0,1.3,0.5,1.0,359.0,0.0,6.5,962.7,-2.5
2021-01-05T06:50:00,0.0,82.0,1.3,0.7,1.0,13.0,0.0,6.5,962.8,-2.6
2021-01-05T07:00:00,0.0,82.0,1.8,1.0,1.0,356.0,0.0,6.5,962.8,-2.7
2021-01-05T07:10:00,0.0,83.0,1.3,0.6,1.0,1.0,0.0,6.5,962.8,-2.6
2021-01-05T07:20:00,0.0,83.0,0.8,0.4,1.0,13.0,0.0,6.5,962.9,-2.5
2021-01-05T07:30:00,0.0,83.0,1.2,0.4,1.0,15.0,0.0,6.5,962.9,-2.5
2021-01-05T07:40:00,0.0,83.0,1.1,0.3,1.0,342.0,0.0,6.5,962.9,-2.5
2021-01-05T07:50:00,-0.1,83.0,1.3,0.6,1.0,0.0,-0.1,6.5,962.9,-2.5
2021-01-05T08:00:00,-0.1,83.0,1.2,0.3,1.0,9.0,-0.1,6.5,962.9,-2.6
2021-01-05T08:10:00,-0.1,83.0,0.9,0.1,0.0,1.0,-0.1,6.5,962.9,-2.6
2021-01-05T08:20:00,-0.1,83.0,0.9,0.3,1.0,16.0,-0.1,6.5,963.0,-2.6
2021-01-05T08:30:00,-0.1,84.0,0.9,0.4,1.0,10.0,-0.1,6.5,963.0,-2.6
2021-01-05T08:40:00,-0.2,84.0,1.6,0.6,1.0,8.0,-0.2,6.5,963.1,-2.6
2021-01-05T08:50:00,-0.2,84.0,1.5,0.6,1.0,12.0,-0.2,6.5,963.0,-2.5
2021-01-05T09:00:00,-0.2,85.0,1.1,0.2,0.0,25.0,-0.2,6.5,963.1,-2.4
2021-01-05T09:10:00,-0.2,85.0,1.8,0.8,1.0,53.0,-0.2,6.5,963.1,-2.3
2021-01-05T09:20:00,-0.2,85.0,1.1,0.5,1.0,356.0,-0.2,6.5,963.0,-2.3
2021-01-05T09:30:00,-0.2,85.0,1.9,1.1,1.0,4.0,-0.2,6.5,963.0,-2.4
2021-01-05T09:40:00,-0.2,85.0,1.4,0.3,1.0,5.0,-0.2,6.5,963.0,-2.4
2021-01-05T09:50:00,-0.2,85.0,0.5,0.1,0.0,13.0,-0.2,6.5,963.1,-2.4
2021-01-05T10:00:00,-0.1,85.0,1.7,0.4,1.0,55.0,-0.1,6.5,963.1,-2.4
2021-01-05T10:10:00,-0.1,85.0,1.4,0.5,1.0,46.0,-0.1,6.5,963.1,-2.3
2021-01-05T10:20:00,0.0,85.0,1.0,0.4,1.0,45.0,0.0,6.5,963.2,-2.3
2021-01-05T10:30:00,0.0,84.0,1.2,0.7,1.0,22.0,0.0,6.5,963.2,-2.4
2021-01-05T10:40:00,0.0,84.0,1.6,0.5,1.0,41.0,0.0,6.5,963.2,-2.4
2021-01-05T10:50:00,0.0,83.0,1.4,0.6,1.0,20.0,0.0,6.5,963.2,-2.5
2021-01-05T11:00:00,0.0,83.0,0.8,0.1,0.0,52.0,0.0,6.5,963.2,-2.5
2021-01-05T11:10:00,0.1,83.0,1.0,0.3,1.0,26.0,0.1,6.5,963.1,-2.4
2021-01-05T11:20:00,0.2,82.0,1.0,0.2,0.0,22.0,0.2,6.5,963.1,-2.6
2021-01-05T11:30:00,0.2,82.0,0.9,0.2,0.0,19.0,0.2,6.5,963.0,-2.6
2021-01-05T11:40:00,0.2,82.0,0.0,0.0,0.0,342.0,0.2,6.5,963.0,-2.5
2021-01-05T11:50:00,0.3,82.0,1.7,0.6,1.0,59.0,0.3,6.5,963.0,-2.5
2021-01-05T12:00:00,0.3,81.0,1.5,0.5,1.0,33.0,0.3,6.5,962.9,-2.5
2021-01-05T12:10:00,0.4,81.0,1.8,0.7,1.0,65.0,0.4,6.5,962.9,-2.5
2021-01-05T12:20:00,0.4,80.0,2.0,0.8,1.0,50.0,0.4,6.5,962.9,-2.6
2021-01-05T12:30:00,0.5,79.0,1.5,0.9,1.0,46.0,0.5,6.5,962.9,-2.7
2021-01-05T12:40:00,0.5,79.0,1.8,1.0,1.0,47.0,0.5,6.5,962.8,-2.7
2021-01-05T12:50:00,0.5,79.0,1.9,0.7,1.0,41.0,0.5,6.5,962.7,-2.7
2021-01-05T13:00:00,0.6,79.0,0.9,0.2,0.0,27.0,0.6,6.5,962.5,-2.6
2021-01-05T13:10:00,0.7,78.0,1.3,0.7,1.0,352.0,0.7,6.5,962.4,-2.6
2021-01-05T13:20:00,0.7,78.0,1.2,0.4,1.0,347.0,0.7,6.5,962.3,-2.8
2021-01-05T13:30:00,0.7,77.0,1.8,0.7,1.0,350.0,0.7,6.5,962.2,-2.8
2021-01-05T13:40:00,0.7,78.0,1.4,0.7,1.0,341.0,0.7,6.5,962.2,-2.7
2021-01-05T13:50:00,0.7,78.0,1.5,0.8,1.0,357.0,0.7,6.5,962.1,-2.8
2021-01-05T14:00:00,0.7,77.0,1.9,0.8,1.0,5.0,0.7,6.5,962.1,-2.8
2021-01-05T14:10:00,0.7,77.0,2.0,0.9,1.0,348.0,0.7,6.5,962.1,-2.9
2021-01-05T14:20:00,0.6,77.0,1.9,0.8,1.0,359.0,0.6,6.5,962.1,-2.9
2021-01-05T14:30:00,0.6,77.0,1.2,0.4,1.0,11.0,0.6,6.5,962.2,-2.8
2021-01-05T14:40:00,0.6,77.0,1.7,0.8,1.0,346.0,0.6,6.5,962.2,-2.9
2021-01-05T14:50:00,0.6,78.0,1.5,0.7,1.0,350.0,0.6,6.5,962.2,-2.8
2021-01-05T15:00:00,0.6,77.0,1.6,0.7,1.0,351.0,0.6,6.5,962.2,-3.0
2021-01-05T15:10:00,0.6,77.0,1.2,0.5,1.0,355.0,0.6,6.5,962.2,-3.0
2021-01-05T15:20:00,0.6,77.0,1.2,0.5,1.0,3.0,0.6,6.5,962.2,-3.0
2021-01-05T15:30:00,0.6,77.0,1.2,0.4,1.0,4.0,0.6,6.5,962.3,-2.9
2021-01-05T15:40:00,0.6,77.0,1.5,0.8,1.0,2.0,0.6,6.5,962.4,-2.9
2021-01-05T15:50:00,0.6,77.0,1.3,0.5,1.0,7.0,0.6,6.5,962.5,-3.0
2021-01-05T16:00:00,0.6,77.0,1.4,0.5,1.0,352.0,0.6,6.5,962.5,-2.9
2021-01-05T16:10:00,0.6,77.0,1.1,0.4,1.0,4.0,0.6,6.5,962.6,-2.9
2021-01-05T16:20:00,0.6,77.0,1.4,0.6,1.0,15.0,0.6,6.5,962.6,-3.0
2021-01-05T16:30:00,0.6,77.0,1.4,0.8,1.0,4.0,0.6,6.5,962.6,-3.0
2021-01-05T16:40:00,0.5,77.0,2.2,1.0,1.0,360.0,0.5,6.5,962.6,-2.9
2021-01-05T16:50:00,0.5,77.0,2.4,0.8,1.0,356.0,0.5,6.5,962.6,-3.0
2021-01-05T17:00:00,0.5,78.0,1.9,0.6,1.0,346.0,0.5,6.5,962.6,-2.9
2021-01-05T17:10:00,0.5,78.0,1.1,0.3,1.0,358.0,0.5,6.5,962.6,-2.9
2021-01-05T17:20:00,0.5,77.0,1.8,0.5,1.0,6.0,0.5,6.5,962.7,-3.1
2021-01-05T17:30:00,0.5,77.0,1.2,0.5,1.0,8.0,0.5,6.5,962.7,-3.1
2021-01-05T17:40:00,0.5,77.0,1.8,0.8,1.0,4.0,0.5,6.5,962.7,-3.1
2021-01-05T17:50:00,0.5,77.0,1.7,0.9,1.0,4.0,0.5,6.5,962.7,-3.0
2021-01-05T18:00:00,0.5,77.0,1.4,0.8,1.0,2.0,0.5,6.5,962.7,-3.1
2021-01-05T18:10:00,0.5,76.0,1.8,0.8,1.0,357.0,0.5,6.5,962.7,-3.1
2021-01-05T18:20:00,0.5,76.0,1.7,0.7,1.0,6.0,0.5,6.5,962.8,-3.2
2021-01-05T18:30:00,0.5,78.0,1.5,0.6,1.0,332.0,0.5,6.5,962.8,-2.9
2021-01-05T18:40:00,0.5,78.0,1.5,0.7,1.0,326.0,0.5,6.5,962.8,-2.9
2021-01-05T18:50:00,0.5,77.0,1.4,0.3,1.0,337.0,0.5,6.5,962.8,-3.0
2021-01-05T19:00:00,0.5,77.0,1.2,0.4,1.0,344.0,0.5,6.5,962.9,-3.1
2021-01-05T19:10:00,0.5,76.0,0.9,0.0,0.0,343.0,0.5,6.5,962.8,-3.2
2021-01-05T19:20:00,0.5,76.0,1.6,0.4,1.0,7.0,0.5,6.5,962.9,-3.3
2021-01-05T19:30:00,0.5,75.0,3.3,1.3,1.0,47.0,0.0,6.5,962.9,-3.3
2021-01-05T19:40:00,0.5,74.0,3.7,1.7,2.0,39.0,-0.6,6.5,962.9,-3.5
2021-01-05T19:50:00,0.5,74.0,3.3,1.2,1.0,49.0,0.0,6.5,962.9,-3.5
2021-01-05T20:00:00,0.5,75.0,2.6,0.9,1.0,44.0,0.4,6.5,963.0,-3.4
2021-01-05T20:10:00,0.4,75.0,3.6,1.6,2.0,4.0,-0.2,6.5,962.9,-3.5
2021-01-05T20:20:00,0.4,75.0,2.8,1.3,1.0,7.0,0.1,6.5,963.0,-3.6
2021-01-05T20:30:00,0.4,75.0,2.2,0.8,1.0,21.0,0.4,6.5,963.0,-3.5
2021-01-05T20:40:00,0.4,75.0,1.6,0.7,1.0,9.0,0.4,6.5,963.0,-3.5
2021-01-05T20:50:00,0.4,75.0,1.7,0.7,1.0,15.0,0.4,6.5,962.9,-3.5
2021-01-05T21:00:00,0.3,75.0,1.5,0.5,1.0,356.0,0.3,6.5,962.8,-3.5
2021-01-05T21:10:00,0.3,75.0,0.7,0.1,0.0,15.0,0.3,6.5,962.8,-3.5
2021-01-05T21:20:00,0.3,76.0,0.2,0.0,0.0,104.0,0.3,6.5,962.7,-3.5
2021-01-05T21:30:00,0.3,77.0,0.4,0.0,0.0,291.0,0.3,6.5,962.7,-3.3
2021-01-05T21:40:00,0.3,76.0,0.0,0.0,0.0,0.0,0.3,6.5,962.7,-3.4
2021-01-05T21:50:00,0.3,77.0,0.0,0.0,0.0,358.0,0.3,6.5,962.7,-3.3
2021-01-05T22:00:00,0.3,77.0,0.5,0.0,0.0,109.0,0.3,6.5,962.7,-3.2
2021-01-05T22:10:00,0.3,77.0,0.4,0.1,0.0,319.0,0.3,6.5,962.6,-3.2
2021-01-05T22:20:00,0.3,76.0,0.8,0.1,0.0,321.0,0.3,6.5,962.6,-3.4
2021-01-05T22:30:00,0.3,77.0,0.7,0.0,0.0,349.0,0.3,6.5,962.6,-3.3
2021-01-05T22:40:00,0.3,76.0,0.6,0.0,0.0,344.0,0.3,6.5,962.6,-3.5
2021-01-05T22:50:00,0.3,76.0,1.0,0.2,0.0,352.0,0.3,6.5,962.7,-3.4
2021-01-05T23:00:00,0.2,75.0,0.6,0.1,0.0,7.0,0.2,6.5,962.7,-3.6
2021-01-05T23:10:00,0.2,76.0,0.9,0.1,0.0,71.0,0.2,6.5,962.6,-3.4
2021-01-05T23:20:00,0.2,75.0,0.7,0.0,0.0,75.0,0.2,6.5,962.6,-3.7
2021-01-05T23:30:00,0.2,75.0,0.1,0.0,0.0,93.0,0.2,6.5,962.6,-3.7
2021-01-05T23:40:00,0.2,75.0,0.0,0.0,0.0,0.0,0.2,6.5,962.6,-3.6
2021-01-05T23:50:00,0.2,75.0,0.0,0.0,0.0,0.0,0.2,6.5,962.6,-3.7
2021-01-06T00:00:00,0.2,75.0,0.1,0.0,0.0,112.0,0.2,6.5,962.6,-3.6
2021-01-06T00:10:00,0.2,75.0,0.4,0.0,0.0,107.0,0.2,6.5,962.6,-3.7
2021-01-06T00:20:00,0.2,75.0,0.0,0.0,0.0,0.0,0.2,6.5,962.5,-3.6
2021-01-06T00:30:00,0.3,75.0,0.0,0.0,0.0,351.0,0.3,6.5,962.4,-3.7
2021-01-06T00:40:00,0.3,74.0,0.0,0.0,0.0,28.0,0.3,6.5,962.4,-3.7
2021-01-06T00:50:00,0.3,74.0,0.0,0.0,0.0,351.0,0.3,6.5,962.3,-3.8
2021-01-06T01:00:00,0.3,74.0,0.0,0.0,0.0,7.0,0.3,6.5,962.3,-3.9
2021-01-06T01:10:00,0.3,74.0,0.6,0.1,0.0,71.0,0.3,6.5,962.4,-3.9
2021-01-06T01:20:00,0.3,74.0,0.8,0.2,0.0,66.0,0.3,6.5,962.4,-3.8
2021-01-06T01:30:00,0.3,74.0,1.4,0.5,1.0,34.0,0.3,6.5,962.5,-3.7
2021-01-06T01:40:00,0.3,75.0,1.2,0.5,1.0,11.0,0.3,6.5,962.5,-3.5
2021-01-06T01:50:00,0.3,76.0,1.7,0.6,1.0,359.0,0.3,6.5,962.5,-3.4
2021-01-06T02:00:00,0.3,76.0,1.0,0.1,0.0,334.0,0.3,6.5,962.5,-3.4
2021-01-06T02:10:00,0.3,77.0,1.0,0.2,0.0,316.0,0.3,6.5,962.5,-3.2
2021-01-06T02:20:00,0.3,76.0,2.0,0.3,1.0,317.0,0.3,6.5,962.5,-3.3
2021-01-06T02:30:00,0.3,76.0,0.9,0.4,1.0,358.0,0.3,6.5,962.5,-3.3
2021-01-06T02:40:00,0.3,77.0,1.6,0.9,1.0,345.0,0.3,6.5,962.6,-3.3
2021-01-06T02:50:00,0.3,77.0,2.1,1.0,1.0,3.0,0.3,6.5,962.6,-3.2
2021-01-06T03:00:00,0.3,78.0,1.1,0.4,1.0,6.0,0.3,6.5,962.7,-3.2
2021-01-06T03:10:00,0.2,78.0,1.0,0.2,0.0,353.0,0.2,6.5,962.7,-3.2
2021-01-06T03:20:00,0.2,78.0,1.6,0.8,1.0,2.0,0.2,6.5,962.7,-3.2
2021-01-06T03:30:00,0.2,78.0,1.2,0.6,1.0,8.0,0.2,6.5,962.6,-3.1
2021-01-06T03:40:00,0.2,79.0,0.9,0.3,1.0,352.0,0.2,6.5,962.6,-3.1
2021-01-06T03:50:00,0.2,79.0,1.0,0.3,1.0,2.0,0.2,6.5,962.7,-3.1
2021-01-06T04:00:00,0.2,79.0,1.0,0.4,1.0,21.0,0.2,6.5,962.7,-3.1
2021-01-06T04:10:00,0.2,79.0,0.8,0.3,1.0,31.0,0.2,6.5,962.7,-3.0
2021-01-06T04:20:00,0.1,79.0,0.8,0.3,1.0,27.0,0.1,6.4,962.6,-3.0
2021-01-06T04:30:00,0.1,80.0,0.6,0.1,0.0,42.0,0.1,6.5,962.6,-2.9
2021-01-06T04:40:00,0.1,80.0,0.6,0.3,1.0,27.0,0.1,6.5,962.6,-2.9
2021-01-06T04:50:00,0.1,80.0,0.9,0.3,1.0,12.0,0.1,6.5,962.6,-2.9
2021-01-06T05:00:00,0.1,80.0,2.0,0.3,1.0,305.0,0.1,6.5,962.6,-2.9
2021-01-06T05:10:00,0.3,82.0,2.5,1.6,2.0,270.0,0.2,6.5,962.6,-2.4
2021-01-06T05:20:00,0.3,81.0,2.1,1.3,1.0,272.0,0.3,6.5,962.6,-2.6
2021-01-06T05:30:00,0.3,81.0,1.9,1.0,1.0,254.0,0.3,6.5,962.6,-2.6
2021-01-06T05:40:00,0.2,82.0,1.4,0.6,1.0,262.0,0.2,6.4,962.6,-2.5
2021-01-06T05:50:00,0.1,83.0,1.5,0.4,1.0,156.0,0.1,6.4,962.7,-2.4
2021-01-06T06:00:00,0.0,86.0,1.3,0.7,1.0,112.0,0.0,6.4,962.7,-2.1
2021-01-06T06:10:00,-0.1,87.0,1.3,0.7,1.0,52.0,-0.1,6.5,962.8,-2.1
2021-01-06T06:20:00,-0.2,88.0,1.3,0.5,1.0,70.0,-0.2,6.5,962.8,-2.0
2021-01-06T06:30:00,-0.3,89.0,1.0,0.3,1.0,66.0,-0.3,6.5,962.9,-1.9
2021-01-06T06:40:00,-0.4,90.0,1.1,0.3,1.0,62.0,-0.4,6.5,962.9,-1.7
2021-01-06T06:50:00,-0.4,92.0,1.1,0.4,1.0,75.0,-0.4,6.5,963.0,-1.6
2021-01-06T07:00:00,-0.5,92.0,0.7,0.2,0.0,86.0,-0.5,6.5,963.0,-1.6
2021-01-06T07:10:00,-0.6,92.0,0.2,0.0,0.0,101.0,-0.6,6.5,963.0,-1.7
2021-01-06T07:20:00,-0.6,92.0,0.5,0.0,0.0,19.0,-0.6,6.4,963.0,-1.7
2021-01-06T07:30:00,-0.6,93.0,1.1,0.1,0.0,13.0,-0.6,6.5,963.0,-1.6
2021-01-06T07:40:00,-0.5,92.0,1.4,0.5,1.0,34.0,-0.5,6.5,963.1,-1.6
2021-01-06T07:50:00,-0.5,91.0,2.0,1.0,1.0,58.0,-0.5,6.5,963.2,-1.7
2021-01-06T08:00:00,-0.4,90.0,1.0,0.3,1.0,112.0,-0.4,6.5,963.3,-1.8
2021-01-06T08:10:00,-0.3,92.0,1.2,0.2,0.0,36.0,-0.3,6.4,963.4,-1.5
2021-01-06T08:20:00,-0.4,93.0,1.4,0.3,1.0,23.0,-0.4,6.4,963.5,-1.4
2021-01-06T08:30:00,-0.3,93.0,1.8,0.4,1.0,178.0,-0.3,6.4,963.5,-1.4
