timestamp_cet,air_temperature,humidity,wind_gust_max_10min,wind_speed_avg_10min,wind_force_avg_10min,wind_direction,windchill,dew_point
2021-01-05T04:00:00,-0.1,81.0,5.3,2.2,2.0,337.0,-2.2,-2.9
2021-01-05T04:10:00,-0.1,82.0,4.6,2.6,2.0,336.0,-3.1,-2.9
2021-01-05T04:20:00,-0.3,82.0,4.5,3.1,2.0,349.0,-4.7,-3.0
2021-01-05T04:30:00,-0.3,82.0,3.6,2.1,2.0,337.0,-2.9,-2.9
2021-01-05T04:40:00,-0.3,82.0,3.7,1.7,2.0,342.0,-2.0,-3.0
2021-01-05T04:50:00,-0.2,82.0,4.8,2.3,2.0,298.0,-2.0,-2.8
2021-01-05T05:00:00,-0.2,82.0,4.2,2.3,2.0,310.0,-3.4,-2.9
2021-01-05T05:10:00,-0.3,83.0,3.3,2.3,2.0,344.0,-3.4,-2.9
2021-01-05T05:20:00,-0.4,83.0,3.9,2.5,2.0,351.0,-3.3,-2.8
2021-01-05T05:30:00,-0.4,84.0,4.4,2.4,2.0,331.0,-3.4,-2.8
2021-01-05T05:40:00,-0.3,83.0,3.6,2.1,2.0,345.0,-2.4,-2.8
2021-01-05T05:50:00,-0.2,83.0,4.0,2.1,2.0,335.0,-2.4,-2.7
2021-01-05T06:00:00,-0.3,83.0,4.2,2.5,2.0,320.0,-3.2,-2.8
2021-01-05T06:10:00,-0.4,84.0,4.0,2.7,2.0,321.0,-4.1,-2.8
2021-01-05T06:20:00,-0.5,84.0,3.7,2.6,2.0,333.0,-4.1,-2.8
2021-01-05T06:30:00,-0.5,86.0,2.9,1.9,2.0,344.0,-1.5,-2.6
2021-01-05T06:40:00,-0.5,86.0,3.2,2.1,2.0,347.0,-2.1,-2.6
2021-01-05T06:50:00,-0.5,85.0,3.0,1.9,2.0,346.0,-2.2,-2.6
2021-01-05T07:00:00,-0.4,85.0,3.2,2.1,2.0,353.0,-2.5,-2.6
2021-01-05T07:10:00,-0.4,85.0,3.3,1.9,2.0,355.0,-1.9,-2.6
2021-01-05T07:20:00,-0.4,85.0,3.6,2.0,2.0,325.0,-1.7,-2.6
2021-01-05T07:30:00,-0.4,85.0,3.6,2.1,2.0,335.0,-2.0,-2.6
2021-01-05T07:40:00,-0.4,85.0,3.5,2.0,2.0,344.0,-2.6,-2.5
2021-01-05T07:50:00,-0.4,86.0,4.4,2.8,2.0,7.0,-4.0,-2.6
2021-01-05T08:00:00,-0.4,86.0,3.8,2.2,2.0,355.0,-3.0,-2.5
2021-01-05T08:10:00,-0.4,85.0,3.5,2.1,2.0,348.0,-2.7,-2.6
2021-01-05T08:20:00,-0.3,85.0,3.5,2.4,2.0,2.0,-3.6,-2.6
2021-01-05T08:30:00,-0.4,85.0,3.1,2.1,2.0,18.0,-2.4,-2.6
2021-01-05T08:40:00,-0.4,85.0,3.3,2.2,2.0,11.0,-2.9,-2.6
2021-01-05T08:50:00,-0.5,86.0,3.5,2.3,2.0,8.0,-3.4,-2.6
2021-01-05T09:00:00,-0.5,86.0,3.6,2.6,2.0,33.0,-4.3,-2.5
2021-01-05T09:10:00,-0.6,87.0,3.7,2.7,2.0,41.0,-4.6,-2.4
2021-01-05T09:20:00,-0.5,88.0,3.6,2.7,2.0,36.0,-4.2,-2.3
2021-01-05T09:30:00,-0.4,87.0,3.5,2.2,2.0,18.0,-3.2,-2.3
2021-01-05T09:40:00,-0.3,86.0,3.5,1.9,2.0,17.0,-2.0,-2.3
2021-01-05T09:50:00,-0.2,85.0,3.5,1.9,2.0,347.0,-1.8,-2.4
2021-01-05T10:00:00,-0.1,83.0,3.6,2.4,2.0,335.0,-3.2,-2.6
2021-01-05T10:10:00,-0.1,85.0,4.6,2.3,2.0,18.0,-2.8,-2.4
2021-01-05T10:20:00,0.1,89.0,3.3,1.8,2.0,25.0,-1.9,-1.5
2021-01-05T10:30:00,0.0,88.0,4.0,2.6,2.0,47.0,-3.3,-1.7
2021-01-05T10:40:00,-0.1,87.0,3.1,2.0,2.0,14.0,-2.3,-2.0
2021-01-05T10:50:00,-0.2,85.0,3.4,2.3,2.0,2.0,-3.1,-2.4
2021-01-05T11:00:00,-0.2,83.0,3.5,2.1,2.0,3.0,-2.3,-2.6
2021-01-05T11:10:00,0.0,86.0,3.1,2.2,2.0,34.0,-2.4,-2.0
2021-01-05T11:20:00,0.0,86.0,3.0,1.7,2.0,27.0,-1.2,-2.0
2021-01-05T11:30:00,0.1,86.0,3.1,1.9,2.0,41.0,-1.3,-1.9
2021-01-05T11:40:00,0.2,87.0,3.6,2.6,2.0,47.0,-3.3,-1.8
2021-01-05T11:50:00,0.2,85.0,3.0,1.8,2.0,24.0,-0.6,-2.0
2021-01-05T12:00:00,0.1,84.0,3.3,2.6,2.0,38.0,-3.7,-2.2
2021-01-05T12:10:00,0.1,86.0,3.3,2.4,2.0,56.0,-2.8,-2.0
2021-01-05T12:20:00,0.1,87.0,3.2,2.3,2.0,63.0,-2.3,-1.8
2021-01-05T12:30:00,0.1,86.0,3.6,2.5,2.0,54.0,-3.0,-1.9
2021-01-05T12:40:00,0.2,86.0,3.6,2.4,2.0,38.0,-2.8,-1.9
2021-01-05T12:50:00,0.2,84.0,3.9,2.7,2.0,42.0,-3.5,-2.2
2021-01-05T13:00:00,0.3,86.0,3.4,2.3,2.0,54.0,-2.2,-1.8
2021-01-05T13:10:00,0.3,86.0,3.7,2.6,2.0,41.0,-3.0,-1.7
2021-01-05T13:20:00,0.4,85.0,3.2,2.5,2.0,37.0,-3.1,-1.8
2021-01-05T13:30:00,0.3,82.0,3.4,2.3,2.0,13.0,-2.4,-2.4
2021-01-05T13:40:00,0.2,80.0,3.7,2.6,2.0,3.0,-3.0,-2.7
2021-01-05T13:50:00,0.1,80.0,3.5,2.7,2.0,13.0,-3.7,-2.9
2021-01-05T14:00:00,0.1,81.0,3.7,2.8,2.0,14.0,-4.1,-2.8
2021-01-05T14:10:00,0.1,80.0,3.8,2.3,2.0,6.0,-2.3,-2.9
2021-01-05T14:20:00,0.2,81.0,3.3,2.0,2.0,5.0,-1.7,-2.7
2021-01-05T14:30:00,0.4,82.0,3.7,2.2,2.0,21.0,-2.0,-2.3
2021-01-05T14:40:00,0.3,82.0,3.4,2.4,2.0,12.0,-2.7,-2.4
2021-01-05T14:50:00,0.2,80.0,3.8,2.2,2.0,3.0,-2.3,-2.7
2021-01-05T15:00:00,0.2,79.0,3.3,2.4,2.0,339.0,-3.1,-3.0
2021-01-05T15:10:00,0.4,78.0,3.4,2.0,2.0,332.0,-1.4,-3.0
2021-01-05T15:20:00,0.4,78.0,3.5,2.0,2.0,342.0,-1.4,-3.0
2021-01-05T15:30:00,0.4,81.0,3.5,2.3,2.0,20.0,-2.0,-2.5
2021-01-05T15:40:00,0.4,80.0,3.8,2.2,2.0,7.0,-2.3,-2.7
2021-01-05T15:50:00,0.4,80.0,3.6,2.3,2.0,6.0,-2.9,-2.6
2021-01-05T16:00:00,0.3,79.0,3.1,2.2,2.0,1.0,-2.1,-2.9
2021-01-05T16:10:00,0.3,79.0,3.8,2.4,2.0,7.0,-2.6,-2.9
2021-01-05T16:20:00,0.4,78.0,3.0,2.1,2.0,5.0,-1.5,-2.9
2021-01-05T16:30:00,0.4,78.0,3.4,2.5,2.0,16.0,-3.0,-2.9
2021-01-05T16:40:00,0.4,79.0,4.0,3.0,2.0,23.0,-4.0,-2.8
2021-01-05T16:50:00,0.3,79.0,3.5,2.6,2.0,7.0,-3.7,-2.8
2021-01-05T17:00:00,0.3,79.0,3.8,3.0,2.0,16.0,-4.2,-2.9
2021-01-05T17:10:00,0.3,79.0,3.8,3.0,2.0,15.0,-4.1,-2.9
2021-01-05T17:20:00,0.3,78.0,3.6,2.8,2.0,6.0,-4.1,-3.0
2021-01-05T17:30:00,0.4,77.0,3.4,2.2,2.0,354.0,-2.3,-3.1
2021-01-05T17:40:00,0.5,78.0,3.4,2.0,2.0,351.0,-1.2,-2.9
2021-01-05T17:50:00,0.5,78.0,3.7,2.6,2.0,344.0,-3.2,-2.9
2021-01-05T18:00:00,0.5,78.0,3.3,2.2,2.0,343.0,-2.1,-2.9
2021-01-05T18:10:00,0.5,78.0,3.4,2.2,2.0,343.0,-1.7,-2.9
2021-01-05T18:20:00,0.5,78.0,3.4,2.1,2.0,1.0,-1.8,-2.8
2021-01-05T18:30:00,0.6,78.0,2.8,1.7,2.0,342.0,0.1,-2.8
2021-01-05T18:40:00,0.6,78.0,4.0,1.8,2.0,20.0,-0.6,-2.9
2021-01-05T18:50:00,0.6,78.0,3.6,2.2,2.0,24.0,-1.7,-2.7
2021-01-05T19:00:00,0.6,79.0,4.3,2.8,2.0,35.0,-3.0,-2.5
2021-01-05T19:10:00,0.5,78.0,3.5,2.5,2.0,21.0,-2.9,-2.9
2021-01-05T19:20:00,0.5,78.0,3.9,2.8,2.0,29.0,-3.6,-2.9
2021-01-05T19:30:00,0.6,79.0,5.5,3.3,2.0,50.0,-3.4,-2.6
2021-01-05T19:40:00,0.6,79.0,5.8,4.4,3.0,44.0,-4.6,-2.6
2021-01-05T19:50:00,0.3,79.0,5.5,4.4,3.0,43.0,-5.3,-2.9
2021-01-05T20:00:00,0.4,82.0,4.6,2.6,2.0,68.0,-2.9,-2.3
2021-01-05T20:10:00,0.4,81.0,5.4,3.0,2.0,76.0,-4.0,-2.4
2021-01-05T20:20:00,0.4,81.0,4.4,3.0,2.0,53.0,-3.7,-2.4
2021-01-05T20:30:00,0.3,79.0,5.1,3.4,3.0,25.0,-4.6,-2.9
2021-01-05T20:40:00,0.2,78.0,4.9,3.4,3.0,25.0,-4.7,-3.2
2021-01-05T20:50:00,0.2,77.0,5.0,3.3,2.0,16.0,-4.3,-3.3
2021-01-05T21:00:00,0.1,77.0,3.7,2.5,2.0,10.0,-3.0,-3.4
2021-01-05T21:10:00,0.2,77.0,4.2,2.8,2.0,19.0,-3.9,-3.2
2021-01-05T21:20:00,0.3,80.0,3.4,1.7,2.0,19.0,-1.4,-2.8
2021-01-05T21:30:00,0.4,79.0,3.2,1.9,2.0,7.0,-1.2,-2.8
2021-01-05T21:40:00,0.3,77.0,4.5,2.5,2.0,352.0,-2.8,-3.3
2021-01-05T21:50:00,0.3,77.0,3.7,1.9,2.0,357.0,-1.6,-3.2
2021-01-05T22:00:00,0.2,77.0,4.1,2.7,2.0,8.0,-4.0,-3.2
2021-01-05T22:10:00,0.2,77.0,4.4,2.6,2.0,350.0,-3.6,-3.4
2021-01-05T22:20:00,0.2,77.0,3.4,1.9,2.0,345.0,-1.5,-3.4
2021-01-05T22:30:00,0.2,77.0,4.4,2.7,2.0,14.0,-3.7,-3.4
2021-01-05T22:40:00,0.3,78.0,4.0,2.5,2.0,22.0,-3.2,-3.1
2021-01-05T22:50:00,0.3,79.0,3.5,2.2,2.0,38.0,-2.2,-2.8
2021-01-05T23:00:00,0.3,81.0,3.6,2.2,2.0,44.0,-2.0,-2.6
2021-01-05T23:10:00,0.4,81.0,3.2,2.3,2.0,57.0,-2.2,-2.5
2021-01-05T23:20:00,0.3,80.0,2.8,1.8,2.0,75.0,-0.5,-2.6
2021-01-05T23:30:00,0.4,81.0,2.5,1.3,1.0,78.0,0.1,-2.5
2021-01-05T23:40:00,0.4,80.0,2.6,1.6,2.0,79.0,0.2,-2.7
2021-01-05T23:50:00,0.5,80.0,2.1,1.0,1.0,110.0,0.5,-2.6
2021-01-06T00:00:00,0.6,79.0,2.5,1.0,1.0,76.0,0.6,-2.5
2021-01-06T00:10:00,0.5,78.0,2.3,1.5,1.0,87.0,0.4,-2.9
2021-01-06T00:20:00,0.5,76.0,2.2,1.1,1.0,113.0,0.5,-3.2
2021-01-06T00:30:00,0.5,75.0,2.4,1.3,1.0,174.0,0.4,-3.3
2021-01-06T00:40:00,0.4,76.0,2.4,1.0,1.0,114.0,0.3,-3.3
2021-01-06T00:50:00,0.4,74.0,2.9,1.4,1.0,308.0,0.2,-3.7
2021-01-06T01:00:00,0.5,74.0,3.6,1.6,2.0,341.0,-1.1,-3.5
2021-01-06T01:10:00,0.3,76.0,3.3,2.1,2.0,351.0,-2.1,-3.5
2021-01-06T01:20:00,0.3,76.0,3.3,2.0,2.0,348.0,-2.3,-3.4
2021-01-06T01:30:00,0.2,77.0,3.6,2.4,2.0,337.0,-2.7,-3.3
2021-01-06T01:40:00,0.3,78.0,3.1,1.7,2.0,338.0,-0.6,-3.2
2021-01-06T01:50:00,0.2,78.0,2.9,2.0,2.0,338.0,-1.4,-3.2
2021-01-06T02:00:00,0.3,78.0,3.0,1.9,2.0,285.0,-1.1,-3.2
2021-01-06T02:10:00,0.3,77.0,3.5,2.3,2.0,292.0,-2.2,-3.2
2021-01-06T02:20:00,0.3,77.0,4.3,2.1,2.0,311.0,-1.1,-3.1
2021-01-06T02:30:00,0.4,78.0,3.3,1.7,2.0,309.0,-0.2,-3.0
2021-01-06T02:40:00,0.4,78.0,3.3,1.7,2.0,336.0,-0.3,-3.0
2021-01-06T02:50:00,0.3,79.0,3.6,2.2,2.0,359.0,-2.1,-2.9
2021-01-06T03:00:00,0.1,79.0,3.8,2.3,2.0,345.0,-2.7,-3.0
2021-01-06T03:10:00,0.1,79.0,3.6,2.5,2.0,2.0,-3.6,-3.1
2021-01-06T03:20:00,0.0,80.0,3.4,2.5,2.0,9.0,-3.6,-3.0
2021-01-06T03:30:00,0.0,80.0,3.6,2.7,2.0,10.0,-4.1,-3.0
2021-01-06T03:40:00,0.0,79.0,2.8,1.5,1.0,339.0,-0.7,-3.1
2021-01-06T03:50:00,0.2,78.0,2.1,1.3,1.0,323.0,0.2,-3.2
2021-01-06T04:00:00,0.2,78.0,2.6,1.5,1.0,304.0,0.1,-3.1
2021-01-06T04:10:00,0.3,78.0,2.5,1.6,2.0,307.0,0.2,-3.1
2021-01-06T04:20:00,0.3,78.0,2.3,1.5,1.0,318.0,0.3,-3.1
2021-01-06T04:30:00,0.3,78.0,2.6,1.7,2.0,313.0,-0.4,-3.0
2021-01-06T04:40:00,0.3,78.0,2.5,1.3,1.0,299.0,0.2,-3.0
2021-01-06T04:50:00,0.3,78.0,2.5,1.4,1.0,301.0,0.1,-3.0
2021-01-06T05:00:00,0.3,78.0,2.8,2.1,2.0,287.0,-1.7,-3.1
2021-01-06T05:10:00,0.3,78.0,2.5,1.6,2.0,301.0,0.1,-3.0
2021-01-06T05:20:00,0.3,78.0,2.8,1.5,1.0,301.0,-0.1,-3.0
2021-01-06T05:30:00,0.3,78.0,2.8,1.6,2.0,285.0,-0.1,-3.0
2021-01-06T05:40:00,0.3,79.0,2.1,1.0,1.0,282.0,0.3,-2.9
2021-01-06T05:50:00,0.1,81.0,2.0,1.5,1.0,78.0,0.1,-2.7
2021-01-06T06:00:00,-0.2,84.0,2.1,1.6,2.0,78.0,-0.2,-2.6
2021-01-06T06:10:00,-0.4,86.0,2.2,1.5,1.0,41.0,-0.4,-2.4
2021-01-06T06:20:00,-0.5,88.0,2.0,1.5,1.0,24.0,-0.5,-2.2
2021-01-06T06:30:00,-0.6,89.0,1.7,1.2,1.0,57.0,-0.6,-2.1
2021-01-06T06:40:00,-0.6,91.0,1.4,1.1,1.0,33.0,-0.6,-2.0
2021-01-06T06:50:00,-0.7,91.0,1.4,1.1,1.0,31.0,-0.7,-1.9
2021-01-06T07:00:00,-0.7,92.0,1.2,0.8,1.0,19.0,-0.7,-1.9
2021-01-06T07:10:00,-0.7,92.0,0.9,0.4,1.0,151.0,-0.7,-1.8
2021-01-06T07:20:00,-0.4,92.0,0.1,0.1,0.0,195.0,-0.4,-1.6
2021-01-06T07:30:00,-0.3,92.0,0.9,0.4,1.0,51.0,-0.3,-1.5
2021-01-06T07:40:00,-0.3,92.0,1.5,0.5,1.0,121.0,-0.3,-1.4
2021-01-06T07:50:00,-0.3,93.0,1.7,0.7,1.0,146.0,-0.3,-1.4
2021-01-06T08:00:00,-0.5,92.0,3.0,1.2,1.0,178.0,-0.6,-1.6
2021-01-06T08:10:00,-0.6,93.0,1.8,1.5,1.0,31.0,-0.6,-1.6
2021-01-06T08:20:00,-0.7,93.0,2.0,1.5,1.0,8.0,-0.7,-1.6
2021-01-06T08:30:00,-0.7,93.0,2.0,1.5,1.0,31.0,-0.7,-1.6
2021-01-06T08:40:00,-0.7,93.0,2.1,1.5,1.0,6.0,-0.7,-1.6
2021-01-06T08:50:00,-0.7,93.0,2.0,1.5,1.0,28.0,-0.7,-1.6
2021-01-06T09:00:00,-0.5,93.0,2.1,1.6,2.0,61.0,-0.5,-1.5
2021-01-06T09:10:00,-0.5,93.0,2.2,1.7,2.0,33.0,-0.5,-1.5
2021-01-06T09:20:00,-0.4,93.0,2.4,1.7,2.0,14.0,-0.5,-1.5
2021-01-06T09:30:00,-0.3,92.0,2.5,1.7,2.0,7.0,-0.6,-1.4
2021-01-06T09:40:00,-0.3,92.0,2.2,1.6,2.0,35.0,-0.3,-1.5
2021-01-06T09:50:00,-0.3,92.0,2.4,1.6,2.0,170.0,-0.4,-1.4
2021-01-06T10:00:00,-0.2,93.0,2.4,1.6,2.0,14.0,-0.2,-1.2
2021-01-06T10:10:00,0.1,92.0,2.5,1.7,2.0,176.0,-0.1,-1.0
2021-01-06T10:20:00,0.1,92.0,2.2,1.5,1.0,12.0,0.1,-1.1
2021-01-06T10:30:00,0.1,91.0,2.3,1.7,2.0,37.0,0.1,-1.1
2021-01-06T10:40:00,0.2,91.0,3.0,2.0,2.0,178.0,-1.3,-1.0
2021-01-06T10:50:00,0.2,91.0,3.3,1.9,2.0,3.0,-0.5,-1.2
2021-01-06T11:00:00,0.1,90.0,3.3,2.2,2.0,22.0,-1.8,-1.3
2021-01-06T11:10:00,0.2,90.0,2.9,2.0,2.0,171.0,-0.7,-1.3
2021-01-06T11:20:00,0.2,90.0,3.2,2.0,2.0,2.0,-1.1,-1.3
2021-01-06T11:30:00,0.3,89.0,3.0,2.1,2.0,34.0,-1.3,-1.3
2021-01-06T11:40:00,0.2,89.0,3.1,2.0,2.0,165.0,-0.9,-1.4
2021-01-06T11:50:00,0.2,88.0,2.9,1.9,2.0,49.0,-1.1,-1.5
2021-01-06T12:00:00,0.4,87.0,2.8,1.4,1.0,61.0,-0.2,-1.5
2021-01-06T12:10:00,0.5,87.0,2.3,1.2,1.0,108.0,0.5,-1.5
2021-01-06T12:20:00,0.6,86.0,1.6,1.0,1.0,37.0,0.6,-1.4
2021-01-06T12:30:00,0.7,86.0,1.6,0.8,1.0,172.0,0.7,-1.3
2021-01-06T12:40:00,0.8,86.0,1.2,0.4,1.0,157.0,0.8,-1.3
2021-01-06T12:50:00,0.9,86.0,2.0,0.8,1.0,143.0,0.9,-1.3
2021-01-06T13:00:00,0.6,88.0,1.8,1.1,1.0,178.0,0.6,-1.2
2021-01-06T13:10:00,0.4,88.0,2.8,0.7,1.0,14.0,0.3,-1.4
2021-01-06T13:20:00,0.4,89.0,2.7,1.5,1.0,138.0,0.2,-1.2
2021-01-06T13:30:00,0.4,91.0,1.8,1.2,1.0,143.0,0.4,-0.9
2021-01-06T13:40:00,0.3,90.0,2.4,1.3,1.0,145.0,0.2,-1.2
2021-01-06T13:50:00,0.4,91.0,2.3,1.5,1.0,150.0,0.3,-0.9
2021-01-06T14:00:00,0.2,91.0,2.5,1.5,1.0,161.0,-0.1,-1.1
2021-01-06T14:10:00,0.2,93.0,3.1,1.9,2.0,167.0,-0.9,-0.8
2021-01-06T14:20:00,0.2,94.0,3.3,2.3,2.0,159.0,-2.0,-0.7
2021-01-06T14:30:00,0.1,94.0,3.8,2.6,2.0,162.0,-3.0,-0.7
2021-01-06T14:40:00,0.1,95.0,3.4,2.4,2.0,167.0,-2.6,-0.6
2021-01-06T14:50:00,0.0,96.0,3.4,2.2,2.0,163.0,-1.9,-0.6
2021-01-06T15:00:00,0.0,96.0,4.0,2.7,2.0,162.0,-3.4,-0.5
2021-01-06T15:10:00,0.0,96.0,3.9,2.6,2.0,175.0,-3.2,-0.6
2021-01-06T15:20:00,0.0,96.0,3.6,2.6,2.0,168.0,-3.2,-0.6
2021-01-06T15:30:00,0.0,96.0,3.4,2.5,2.0,165.0,-3.3,-0.6
2021-01-06T15:40:00,0.1,95.0,3.8,2.6,2.0,175.0,-3.2,-0.7
2021-01-06T15:50:00,0.1,94.0,4.0,2.4,2.0,178.0,-2.3,-0.7
2021-01-06T16:00:00,0.2,93.0,3.8,2.3,2.0,20.0,-2.2,-0.8
2021-01-06T16:10:00,0.2,91.0,2.9,2.0,2.0,32.0,-1.0,-1.1
2021-01-06T16:20:00,0.3,90.0,3.2,2.1,2.0,56.0,-1.3,-1.2
2021-01-06T16:30:00,0.3,89.0,2.4,1.5,1.0,73.0,0.3,-1.2
2021-01-06T16:40:00,0.4,89.0,2.3,1.1,1.0,48.0,0.4,-1.2
2021-01-06T16:50:00,0.4,89.0,2.6,1.2,1.0,9.0,0.1,-1.2
2021-01-06T17:00:00,0.3,90.0,2.7,1.6,2.0,158.0,0.1,-1.2
2021-01-06T17:10:00,0.2,90.0,2.4,1.6,2.0,150.0,0.0,-1.2
2021-01-06T17:20:00,0.2,90.0,2.1,1.0,1.0,159.0,0.2,-1.3
2021-01-06T17:30:00,0.3,90.0,3.2,2.1,2.0,163.0,-1.2,-1.1
2021-01-06T17:40:00,0.3,90.0,2.3,1.1,1.0,175.0,0.2,-1.2
2021-01-06T17:50:00,0.4,90.0,1.6,1.1,1.0,64.0,0.4,-1.1
2021-01-06T18:00:00,0.5,90.0,2.1,1.0,1.0,47.0,0.5,-1.0
2021-01-06T18:10:00,0.5,91.0,1.9,1.2,1.0,11.0,0.5,-0.8
2021-01-06T18:20:00,0.6,91.0,1.6,0.8,1.0,43.0,0.6,-0.7
2021-01-06T18:30:00,0.7,91.0,1.9,1.1,1.0,1.0,0.7,-0.7
2021-01-06T18:40:00,0.5,91.0,2.0,1.1,1.0,60.0,0.5,-0.8
2021-01-06T18:50:00,0.5,91.0,2.6,1.3,1.0,70.0,0.3,-0.7
2021-01-06T19:00:00,0.6,91.0,2.2,1.5,1.0,6.0,0.6,-0.6
2021-01-06T19:10:00,0.5,91.0,2.9,1.9,2.0,25.0,-0.5,-0.8
2021-01-06T19:20:00,0.6,90.0,2.6,1.6,2.0,54.0,-0.1,-0.8
2021-01-06T19:30:00,0.7,90.0,2.3,1.4,1.0,41.0,0.6,-0.8
2021-01-06T19:40:00,0.6,89.0,2.2,1.3,1.0,64.0,0.6,-0.9
2021-01-06T19:50:00,0.7,89.0,2.0,0.9,1.0,33.0,0.7,-0.8
2021-01-06T20:00:00,0.7,89.0,2.5,1.6,2.0,177.0,0.6,-0.9
2021-01-06T20:10:00,0.7,89.0,2.4,1.5,1.0,29.0,0.5,-0.9
2021-01-06T20:20:00,0.7,89.0,1.6,1.0,1.0,64.0,0.7,-0.9
2021-01-06T20:30:00,0.8,89.0,2.1,1.5,1.0,51.0,0.8,-0.8
2021-01-06T20:40:00,0.7,89.0,2.2,1.4,1.0,68.0,0.7,-0.9
2021-01-06T20:50:00,0.8,88.0,2.2,1.5,1.0,42.0,0.8,-0.9
2021-01-06T21:00:00,0.8,88.0,2.6,2.0,2.0,20.0,0.0,-1.0
2021-01-06T21:10:00,0.8,88.0,2.5,1.4,1.0,17.0,0.7,-1.0
2021-01-06T21:20:00,0.8,87.0,2.2,1.5,1.0,65.0,0.8,-1.1
2021-01-06T21:30:00,0.9,87.0,2.4,1.2,1.0,75.0,0.8,-1.1
2021-01-06T21:40:00,1.0,86.0,2.2,1.5,1.0,79.0,1.0,-1.1
2021-01-06T21:50:00,1.0,86.0,2.9,1.8,2.0,54.0,0.4,-1.1
2021-01-06T22:00:00,1.0,86.0,3.7,1.8,2.0,37.0,0.5,-1.1
2021-01-06T22:10:00,1.0,86.0,2.8,1.7,2.0,67.0,0.7,-1.0
2021-01-06T22:20:00,0.9,86.0,3.7,2.1,2.0,51.0,-0.4,-1.1
2021-01-06T22:30:00,0.8,86.0,3.1,2.2,2.0,77.0,-0.9,-1.2
2021-01-06T22:40:00,0.9,87.0,3.2,2.0,2.0,61.0,-0.1,-1.1
2021-01-06T22:50:00,1.0,87.0,2.9,1.7,2.0,56.0,0.4,-1.0
2021-01-06T23:00:00,1.0,86.0,2.4,1.7,2.0,40.0,0.9,-1.1
2021-01-06T23:10:00,1.1,85.0,3.3,1.6,2.0,86.0,0.4,-1.2
2021-01-06T23:20:00,1.1,84.0,3.7,2.0,2.0,54.0,-0.2,-1.3
2021-01-06T23:30:00,1.1,84.0,3.2,2.1,2.0,4.0,-0.4,-1.3
2021-01-06T23:40:00,1.1,83.0,2.8,1.8,2.0,103.0,0.5,-1.4
2021-01-06T23:50:00,1.1,84.0,3.5,2.0,2.0,107.0,-0.7,-1.3
2021-01-07T00:00:00,1.1,84.0,2.3,1.5,1.0,138.0,1.1,-1.2
2021-01-07T00:10:00,1.3,84.0,1.7,0.9,1.0,130.0,1.3,-1.1
2021-01-07T00:20:00,1.3,83.0,2.6,1.6,2.0,105.0,0.9,-1.2
2021-01-07T00:30:00,1.1,85.0,2.6,1.6,2.0,113.0,0.9,-1.2
2021-01-07T00:40:00,1.2,85.0,1.7,1.1,1.0,107.0,1.2,-1.0
2021-01-07T00:50:00,1.3,84.0,2.2,1.3,1.0,64.0,1.3,-1.1
2021-01-07T01:00:00,1.3,84.0,1.7,1.0,1.0,35.0,1.3,-1.1
2021-01-07T01:10:00,1.3,83.0,1.4,0.4,1.0,130.0,1.3,-1.2
2021-01-07T01:20:00,1.3,84.0,1.5,0.9,1.0,162.0,1.3,-1.1
2021-01-07T01:30:00,1.3,83.0,1.9,1.1,1.0,69.0,1.3,-1.2
2021-01-07T01:40:00,1.3,83.0,1.5,0.7,1.0,16.0,1.3,-1.2
2021-01-07T01:50:00,1.3,83.0,2.3,1.5,1.0,177.0,1.2,-1.3
2021-01-07T02:00:00,1.2,83.0,2.5,1.1,1.0,66.0,1.2,-1.4
2021-01-07T02:10:00,1.2,84.0,3.0,1.8,2.0,162.0,0.4,-1.1
2021-01-07T02:20:00,1.2,84.0,3.3,2.1,2.0,166.0,-0.6,-1.3
2021-01-07T02:30:00,1.1,84.0,2.8,1.9,2.0,77.0,0.3,-1.3
2021-01-07T02:40:00,1.1,85.0,2.1,1.6,2.0,116.0,1.1,-1.2
2021-01-07T02:50:00,1.2,85.0,1.6,1.2,1.0,126.0,1.2,-1.0
2021-01-07T03:00:00,1.3,84.0,2.0,1.2,1.0,143.0,1.3,-1.0
2021-01-07T03:10:00,1.4,84.0,1.6,1.3,1.0,90.0,1.4,-0.9
2021-01-07T03:20:00,1.4,85.0,1.8,1.2,1.0,120.0,1.4,-0.9
2021-01-07T03:30:00,1.4,84.0,1.6,1.1,1.0,157.0,1.4,-0.9
2021-01-07T03:40:00,1.4,84.0,1.6,1.2,1.0,169.0,1.4,-1.0
2021-01-07T03:50:00,1.4,83.0,1.5,1.1,1.0,135.0,1.4,-1.1
2021-01-07T04:00:00,1.5,83.0,1.5,1.1,1.0,54.0,1.5,-1.1
2021-01-07T04:10:00,1.4,83.0,2.2,1.5,1.0,67.0,1.4,-1.2
2021-01-07T04:20:00,1.3,83.0,2.4,1.7,2.0,153.0,1.2,-1.3
2021-01-07T04:30:00,1.3,83.0,2.5,1.6,2.0,161.0,1.1,-1.2
2021-01-07T04:40:00,1.3,84.0,1.8,1.3,1.0,134.0,1.3,-1.0
2021-01-07T04:50:00,1.3,84.0,1.8,1.2,1.0,65.0,1.3,-1.0
2021-01-07T05:00:00,1.3,83.0,2.1,1.4,1.0,27.0,1.3,-1.1
2021-01-07T05:10:00,1.3,84.0,2.4,1.7,2.0,71.0,1.1,-1.2
2021-01-07T05:20:00,1.3,84.0,2.1,1.5,1.0,54.0,1.3,-1.1
